0	-800	0.0
0	-700	0.0
0	-600	0.0
0	-500	0.0
0	-400	0.0
0	-300	0.0
0	-200	0.0
0	-100	0.0
0	0	0.0
0	100	0.0
0	200	0.0
0	300	0.0
0	400	0.0
0	500	0.0
0	600	0.0
0	800	0.0

40	-800	0.0
40	-700	0.0
40	-600	0.0
40	-500	0.0
40	-400	0.0
40	-300	0.0
40	-200	0.0
40	-100	0.0
40	0	0.0
40	100	0.0
40	200	0.0
40	300	0.0
40	400	0.0
40	500	0.0
40	600	0.0
40	800	0.0

80	-800	0.0
80	-700	0.0
80	-600	0.0
80	-500	0.0
80	-400	0.0
80	-300	0.0
80	-200	0.0
80	-100	0.0
80	0	0.0
80	100	0.0
80	200	0.0
80	300	0.0
80	400	0.0
80	500	0.0
80	600	0.0
80	800	0.0

120	-800	0.0
120	-700	0.0
120	-600	0.0
120	-500	0.0
120	-400	0.0
120	-300	0.0
120	-200	0.0
120	-100	1.0
120	0	0.0
120	100	0.0
120	200	0.0
120	300	0.0
120	400	0.0
120	500	0.0
120	600	0.0
120	800	0.0

160	-800	0.0
160	-700	0.0
160	-600	0.0
160	-500	0.0
160	-400	0.0
160	-300	0.0
160	-200	0.0
160	-100	0.0
160	0	0.0
160	100	0.0
160	200	0.0
160	300	0.0
160	400	0.0
160	500	0.0
160	600	0.0
160	800	0.0

200	-800	0.0
200	-700	0.0
200	-600	0.0
200	-500	0.0
200	-400	0.0
200	-300	0.0
200	-200	0.0
200	-100	0.0
200	0	0.0
200	100	0.0
200	200	0.0
200	300	0.0
200	400	0.0
200	500	0.0
200	600	0.0
200	800	0.0

240	-800	0.0
240	-700	0.0
240	-600	0.0
240	-500	0.0
240	-400	0.0
240	-300	0.0
240	-200	0.0
240	-100	0.0
240	0	0.0
240	100	0.0
240	200	0.0
240	300	0.0
240	400	0.0
240	500	0.0
240	600	0.0
240	800	0.0

280	-800	0.0
280	-700	0.0
280	-600	0.0
280	-500	0.0
280	-400	0.0
280	-300	0.0
280	-200	0.0
280	-100	0.0
280	0	0.0
280	100	0.0
280	200	0.0
280	300	0.0
280	400	0.0
280	500	0.0
280	600	0.0
280	800	0.0

320	-800	0.0
320	-700	0.0
320	-600	0.0
320	-500	0.0
320	-400	0.0
320	-300	0.0
320	-200	0.0
320	-100	0.0
320	0	1.0
320	100	0.0
320	200	0.0
320	300	0.0
320	400	0.0
320	500	0.0
320	600	0.0
320	800	0.0

360	-800	0.0
360	-700	0.0
360	-600	0.0
360	-500	0.0
360	-400	0.0
360	-300	0.0
360	-200	0.0
360	-100	0.0
360	0	0.0
360	100	0.0
360	200	0.0
360	300	0.0
360	400	0.0
360	500	0.0
360	600	0.0
360	800	0.0
