0	0	0

0	0	1

0.0	-989.9494936611666	0
0.0	0.0	0
0.0	0.0	0
0.0	247.48737341529164	0
0.0	247.48737341529164	0
0.0	371.2310601229375	0
0.0	371.2310601229375	0
0.0	494.9747468305833	0
0.0	494.9747468305833	0
0.0	742.462120245875	0
0.0	742.462120245875	0
0.0	989.9494936611666	0
0.0	742.462120245875	0
0.0	989.9494936611666	0

11.25	-989.9494936611666	0
11.25	0.0	0
11.25	0.0	0
11.25	247.48737341529164	0
11.25	247.48737341529164	0
11.25	371.2310601229375	0
11.25	371.2310601229375	0
11.25	494.9747468305833	0
11.25	494.9747468305833	0
11.25	742.462120245875	0
11.25	742.462120245875	0
11.25	989.9494936611666	0
11.25	742.462120245875	0
11.25	989.9494936611666	0

11.25	-989.9494936611666	0
11.25	0.0	0
11.25	0.0	0
11.25	247.48737341529164	0
11.25	247.48737341529164	0
11.25	371.2310601229375	0
11.25	371.2310601229375	0
11.25	494.9747468305833	0
11.25	494.9747468305833	0
11.25	742.462120245875	0
11.25	742.462120245875	0
11.25	989.9494936611666	0
11.25	742.462120245875	0
11.25	989.9494936611666	0

22.5	-989.9494936611666	0
22.5	0.0	0
22.5	0.0	0
22.5	247.48737341529164	0
22.5	247.48737341529164	0
22.5	371.2310601229375	0
22.5	371.2310601229375	0
22.5	494.9747468305833	0
22.5	494.9747468305833	0
22.5	742.462120245875	0
22.5	742.462120245875	0
22.5	989.9494936611666	0
22.5	742.462120245875	0
22.5	989.9494936611666	0

22.5	-989.9494936611666	0
22.5	0.0	0
22.5	0.0	0
22.5	247.48737341529164	0
22.5	247.48737341529164	0
22.5	371.2310601229375	0
22.5	371.2310601229375	0
22.5	494.9747468305833	0
22.5	494.9747468305833	0
22.5	618.7184335382291	0
22.5	618.7184335382291	0
22.5	742.462120245875	0
22.5	742.462120245875	0
22.5	989.9494936611666	0
22.5	742.462120245875	0
22.5	989.9494936611666	0

33.75	-989.9494936611666	0
33.75	0.0	0
33.75	0.0	0
33.75	247.48737341529164	0
33.75	247.48737341529164	0
33.75	371.2310601229375	0
33.75	371.2310601229375	0
33.75	494.9747468305833	0
33.75	494.9747468305833	0
33.75	618.7184335382291	0
33.75	618.7184335382291	0
33.75	742.462120245875	0
33.75	742.462120245875	0
33.75	989.9494936611666	0
